gutenberg_id,text
84,home and commence your labours; I shall watch their progress with
84,unutterable anxiety; and fear not but that when you are ready I shall
84,appear.”
84,
84,"Saying this, he suddenly quitted me, fearful, perhaps, of any change in"
84,my sentiments. I saw him descend the mountain with greater speed than
84,"the flight of an eagle, and quickly lost among the undulations of the"
84,sea of ice.
84,
84,"His tale had occupied the whole day, and the sun was upon the verge of"
84,the horizon when he departed. I knew that I ought to hasten my descent
84,"towards the valley, as I should soon be encompassed in darkness; but my"
84,"heart was heavy, and my steps slow. The labour of winding among the"
84,little paths of the mountain and fixing my feet firmly as I advanced
84,"perplexed me, occupied as I was by the emotions which the occurrences"
84,of the day had produced. Night was far advanced when I came to the
84,halfway resting-place and seated myself beside the fountain. The stars
84,shone at intervals as the clouds passed from over them; the dark pines
84,"rose before me, and every here and there a broken tree lay on the"
84,ground; it was a scene of wonderful solemnity and stirred strange
84,"thoughts within me. I wept bitterly, and clasping my hands in agony, I"
84,"exclaimed, “Oh! stars and clouds and winds, ye are all about to mock"
84,"me; if ye really pity me, crush sensation and memory; let me become as"
84,"nought; but if not, depart, depart, and leave me in darkness.”"
84,
84,"These were wild and miserable thoughts, but I cannot describe to you"
84,how the eternal twinkling of the stars weighed upon me and how I
84,listened to every blast of wind as if it were a dull ugly siroc on its
84,way to consume me.
84,
84,Morning dawned before I arrived at the village of Chamounix; I took no
84,"rest, but returned immediately to Geneva. Even in my own heart I could"
84,give no expression to my sensations—they weighed on me with a
84,mountain’s weight and their excess destroyed my agony beneath them.
84,"Thus I returned home, and entering the house, presented myself to the"
84,"family. My haggard and wild appearance awoke intense alarm, but I"
84,"answered no question, scarcely did I speak. I felt as if I were placed"
84,under a ban—as if I had no right to claim their sympathies—as if
84,never more might I enjoy companionship with them. Yet even thus I
84,"loved them to adoration; and to save them, I resolved to dedicate"
84,myself to my most abhorred task. The prospect of such an occupation
84,"made every other circumstance of existence pass before me like a dream,"
84,and that thought only had to me the reality of life.
84,
84,
84,
84,
84,Chapter 18
84,
84,
84,"Day after day, week after week, passed away on my return to Geneva; and"
84,I could not collect the courage to recommence my work. I feared the
84,"vengeance of the disappointed fiend, yet I was unable to overcome my"
84,repugnance to the task which was enjoined me. I found that I could not
84,compose a female without again devoting several months to profound
84,study and laborious disquisition. I had heard of some discoveries
84,"having been made by an English philosopher, the knowledge of which was"
84,"material to my success, and I sometimes thought of obtaining my"
84,father’s consent to visit England for this purpose; but I clung to
84,every pretence of delay and shrank from taking the first step in an
84,undertaking whose immediate necessity began to appear less absolute to
84,"me. A change indeed had taken place in me; my health, which had"
84,"hitherto declined, was now much restored; and my spirits, when"
84,"unchecked by the memory of my unhappy promise, rose proportionably. My"
84,"father saw this change with pleasure, and he turned his thoughts"
84,"towards the best method of eradicating the remains of my melancholy,"
84,"which every now and then would return by fits, and with a devouring"
84,blackness overcast the approaching sunshine. At these moments I took
84,refuge in the most perfect solitude. I passed whole days on the lake
84,"alone in a little boat, watching the clouds and listening to the"
84,"rippling of the waves, silent and listless. But the fresh air and"
84,"bright sun seldom failed to restore me to some degree of composure, and"
84,on my return I met the salutations of my friends with a readier smile
84,and a more cheerful heart.
84,
84,"It was after my return from one of these rambles that my father,"
84,"calling me aside, thus addressed me,"
84,
84,"“I am happy to remark, my dear son, that you have resumed your former"
84,pleasures and seem to be returning to yourself. And yet you are still
84,unhappy and still avoid our society. For some time I was lost in
84,"conjecture as to the cause of this, but yesterday an idea struck me,"
84,"and if it is well founded, I conjure you to avow it. Reserve on such a"
84,"point would be not only useless, but draw down treble misery on us all.”"
84,
84,"I trembled violently at his exordium, and my father continued—"
84,
84,"“I confess, my son, that I have always looked forward to your"
84,marriage with our dear Elizabeth as the tie of our domestic comfort and the
84,stay of my declining years. You were attached to each other from your
84,"earliest infancy; you studied together, and appeared, in dispositions and"
84,"tastes, entirely suited to one another. But so blind is the experience of"
84,man that what I conceived to be the best assistants to my plan may have
84,"entirely destroyed it. You, perhaps, regard her as your sister, without any"
84,"wish that she might become your wife. Nay, you may have met with another"
84,whom you may love; and considering yourself as bound in honour to
84,"Elizabeth, this struggle may occasion the poignant misery which you appear"
84,to feel.”
84,
84,"“My dear father, reassure yourself. I love my cousin tenderly and"
84,"sincerely. I never saw any woman who excited, as Elizabeth does, my"
84,warmest admiration and affection. My future hopes and prospects are
84,entirely bound up in the expectation of our union.”
84,
84,"“The expression of your sentiments of this subject, my dear Victor,"
84,gives me more pleasure than I have for some time experienced. If you
